Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
138	7458421	n/a	0	0	n/a	N	0	1000	2116	1042	9.95	270	1301	52000	2116	n/a	600	2072	n/a	14972	2116	n/a	65532	2116	n/a	
139	7458565	n/a	0	0	n/a	N	0	1000	1552	769	17.1	227	705	54412	1552	n/a	1516	1484	n/a	19368	1552	n/a	56912	1552	n/a	
140	7459740	n/a	0	0	n/a	N	0	0000	168	10.4	0.09	0.13	0.43	5804	168	n/a	80	168	n/a	100	168	n/a	380	168	n/a	
141	7459884	n/a	0	0	n/a	N	0	0000	212	9.83	0.21	0.96	0.83	3960	212	n/a	140	212	n/a	532	212	n/a	520	212	n/a	
142	7460002	n/a	0	0	n/a	N	0	0000	288	36.8	0.47	5.01	21.5	14088	288	n/a	212	288	n/a	2148	288	n/a	9200	288	n/a	
143	7460230	n/a	0	0	n/a	N	0	1000	1884	911	12.7	210	486	51220	1884	n/a	908	1820	n/a	14920	1884	n/a	31956	1884	n/a	
144	7460236	n/a	0	0	n/a	N	0	1000	1988	1196	24.3	342	1083	65532	1988	n/a	1880	1908	n/a	24136	1988	n/a	65532	1988	n/a	
145	7460341	n/a	0	0	n/a	N	0	1000	1720	767	4.30	84.6	513	46608	1720	n/a	332	1684	n/a	7196	1720	n/a	42900	1720	n/a	
146	7460344	n/a	0	0	n/a	N	0	1000	1860	1034	4.81	34.8	275	60836	1860	n/a	320	1824	n/a	2608	1844	n/a	20468	1860	n/a	
147	7460346	n/a	0	0	n/a	N	0	1000	1996	1125	7.24	234	1159	59500	1996	n/a	492	1916	n/a	15872	1996	n/a	65532	1996	n/a	
148	7460346	n/a	0	0	n/a	N	0	1000	1740	755	8.44	167	1053	45536	1740	n/a	768	1660	n/a	12260	1692	n/a	65532	1740	n/a	
149	7460347	n/a	0	0	n/a	N	0	1000	1300	857	1.16	54.5	550	65532	1300	n/a	172	1184	n/a	5956	1260	n/a	57056	1300	n/a	
150	7460347	n/a	0	0	n/a	N	0	1000	1660	1056	6.40	198	1026	65532	1660	n/a	572	1572	n/a	14688	1660	n/a	65532	1660	n/a	
151	7460350	n/a	0	0	n/a	N	0	1000	1644	748	9.38	231	920	48684	1644	n/a	692	1584	n/a	17720	1644	n/a	65532	1644	n/a	
152	7460352	n/a	0	0	n/a	N	0	0000	1092	411	2.96	99.1	309	42324	1092	n/a	348	1076	n/a	11024	1092	n/a	32836	1092	n/a	
153	7460356	n/a	0	0	n/a	N	0	0000	784	77.7	0.31	0.22	0.14	9732	784	n/a	64	776	n/a	56	752	n/a	96	300	n/a	
154	7460371	n/a	0	0	n/a	N	0	1000	1852	739	4.77	133	941	41244	1852	n/a	300	1812	n/a	8916	1852	n/a	63128	1852	n/a	
155	7460400	n/a	0	0	n/a	N	0	1000	2008	1136	6.00	120	671	65532	2008	n/a	400	1952	n/a	8072	2004	n/a	44840	2008	n/a	
156	7460403	n/a	0	0	n/a	N	0	1000	2044	1180	6.41	170	983	59376	2044	n/a	460	1956	n/a	11700	2016	n/a	63692	2044	n/a	
157	7460403	n/a	0	0	n/a	N	0	0000	88	4.05	0.00	0.00	0.35	3880	88	n/a	0	0	n/a	0	0	n/a	540	88	n/a	
158	7460508	n/a	0	0	n/a	N	0	1000	2036	999	17.2	364	1379	51828	2036	n/a	1212	1956	n/a	22644	2036	n/a	65532	2036	n/a	
159	7460511	n/a	0	0	n/a	N	0	1000	1664	809	14.0	163	1150	53372	1664	n/a	1060	1596	n/a	10936	1664	n/a	65532	1664	n/a	
