Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
148	7984238	n/a	0	0	n/a	N	0	1000	1984	992	4.92	138	723	52148	1984	n/a	316	1936	n/a	9756	1964	n/a	48528	1984	n/a	
149	7984239	n/a	0	0	n/a	N	0	1000	2032	1216	10.3	299	1091	62280	2032	n/a	684	1940	n/a	18476	2032	n/a	64492	2032	n/a	
150	7984692	n/a	0	0	n/a	N	0	0000	288	13.9	0.11	0.10	0.14	4180	288	n/a	64	280	n/a	60	280	n/a	148	232	n/a	
151	7985282	n/a	0	0	n/a	N	0	1000	1468	796	12.9	411	998	59784	1468	n/a	1248	1392	n/a	34772	1468	n/a	65532	1468	n/a	
152	7985284	n/a	0	0	n/a	N	0	1000	1864	1096	14.2	451	1182	61588	1864	n/a	1224	1796	n/a	35428	1864	n/a	65532	1864	n/a	
153	7985558	n/a	0	0	n/a	N	0	0000	148	7.59	0.07	0.18	0.36	4524	148	n/a	60	148	n/a	152	148	n/a	312	148	n/a	
154	7985573	n/a	0	0	n/a	N	0	1000	1320	697	18.5	331	773	57016	1320	n/a	2220	1260	n/a	32168	1320	n/a	65532	1320	n/a	
155	7985577	n/a	0	0	n/a	N	0	1000	1556	698	25.0	646	804	48952	1556	n/a	2168	1496	n/a	55092	1556	n/a	65352	1556	n/a	
156	7985587	n/a	0	0	n/a	N	0	1000	2444	985	15.0	491	1029	59756	2444	n/a	1452	2160	n/a	45744	2408	n/a	65532	2444	n/a	
157	7985592	n/a	0	0	n/a	N	0	1000	1860	976	27.5	538	1025	55964	1860	n/a	1884	1816	n/a	35084	1860	n/a	65532	1860	n/a	
158	7985592	n/a	0	0	n/a	N	0	1000	1720	779	1.49	51.2	348	53796	1720	n/a	148	1448	n/a	4008	1688	n/a	27036	1720	n/a	
159	7985602	n/a	0	0	n/a	N	0	0000	1120	438	2.42	114	457	45604	1120	n/a	296	1100	n/a	14784	1120	n/a	52680	1120	n/a	
160	7985603	n/a	0	0	n/a	N	0	1000	1948	889	31.7	472	741	53044	1948	n/a	2660	1740	n/a	37424	1876	n/a	55180	1948	n/a	
161	7985606	n/a	0	0	n/a	N	0	1000	1732	1070	10.2	341	1103	65532	1732	n/a	812	1672	n/a	25696	1732	n/a	65532	1732	n/a	
162	7985752	n/a	0	0	n/a	N	0	1000	1852	798	4.83	207	1053	48756	1852	n/a	356	1828	n/a	14720	1852	n/a	65532	1852	n/a	
163	7985754	n/a	0	0	n/a	N	0	1000	1704	903	3.67	171	904	59696	1704	n/a	352	1652	n/a	13636	1704	n/a	65532	1704	n/a	
164	7986462	n/a	0	0	n/a	N	0	1000	1592	731	14.0	532	880	49908	1592	n/a	1188	1540	n/a	39096	1592	n/a	65532	1592	n/a	
165	7986463	n/a	0	0	n/a	N	0	0000	452	50.4	0.68	9.62	15.9	11424	452	n/a	216	412	n/a	2672	452	n/a	3964	452	n/a	
166	7986892	n/a	0	0	n/a	N	0	1000	1692	675	14.3	373	363	43636	1692	n/a	1152	1632	n/a	29672	1692	n/a	27528	1692	n/a	
167	7986895	n/a	0	0	n/a	N	0	1000	2016	920	8.13	321	984	46964	2016	n/a	536	1928	n/a	21464	2016	n/a	62152	2016	n/a	
168	7986896	n/a	0	0	n/a	N	0	0000	1712	503	4.51	242	691	41064	1712	n/a	584	1260	n/a	30020	1632	n/a	65532	1712	n/a	
169	7986896	n/a	0	0	n/a	N	0	0000	1328	510	5.13	349	904	42064	1328	n/a	592	1240	n/a	35124	1328	n/a	65532	1328	n/a	
