Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
103	5000529	n/a	0	0	n/a	N	0	000000	688	96.0	0.21	1.01	6.57	15616	688	n/a	56	636	n/a	236	568	n/a	1472	644	n/a	
104	5000530	n/a	0	0	n/a	N	0	100000	1960	620	0.64	76.4	291	35896	1960	n/a	64	1876	n/a	5224	1952	n/a	18792	1960	n/a	
105	5000531	n/a	0	0	n/a	N	0	000000	848	71.8	0.26	5.21	3.32	12256	848	n/a	64	792	n/a	1088	848	n/a	1056	828	n/a	
106	5001511	n/a	0	0	n/a	N	0	101000	2564	1500	0.88	136	465	65532	2564	n/a	68	2444	n/a	7892	2512	n/a	26356	2548	n/a	
107	5001511	n/a	0	0	n/a	N	0	111000	1508	925	0.51	64.0	275	65532	1508	n/a	80	1456	n/a	5968	1444	n/a	23920	1500	n/a	
108	5001512	n/a	0	0	n/a	N	0	111000	1732	739	0.58	65.2	200	50220	1732	n/a	68	1652	n/a	4952	1720	n/a	15688	1732	n/a	
109	5001513	n/a	0	0	n/a	N	0	111000	1620	832	0.58	90.9	271	57208	1620	n/a	68	1564	n/a	7928	1604	n/a	20540	1620	n/a	
110	5001514	n/a	0	0	n/a	N	0	100000	688	276	0.23	0.00	2.68	48624	688	n/a	68	660	n/a	8	4	n/a	732	552	n/a	
111	5001553	n/a	0	0	n/a	N	0	101000	2632	1449	0.89	134	500	63836	2632	n/a	72	2468	n/a	9720	2584	n/a	32052	2612	n/a	
112	5001555	n/a	0	0	n/a	N	0	111000	1528	924	0.50	39.3	210	65532	1528	n/a	68	1428	n/a	3816	1492	n/a	19740	1528	n/a	
113	5001634	n/a	0	0	n/a	N	0	101000	2284	1302	0.83	159	521	61464	2284	n/a	88	2208	n/a	10008	2244	n/a	28560	2284	n/a	
114	5002118	n/a	0	0	n/a	N	0	111000	1436	797	0.50	77.0	286	60884	1436	n/a	76	1396	n/a	7540	1436	n/a	26324	1436	n/a	
115	5002169	n/a	0	0	n/a	N	0	111000	2032	1246	0.70	78.6	307	65532	2032	n/a	68	1908	n/a	6188	2004	n/a	21456	2032	n/a	
116	5002169	n/a	0	0	n/a	N	0	000000	408	20.8	0.11	0.00	0.03	4764	408	n/a	60	368	n/a	12	24	n/a	124	76	n/a	
117	5002170	n/a	0	0	n/a	N	0	000000	704	44.8	0.22	0.39	1.07	7752	704	n/a	60	668	n/a	88	688	n/a	356	644	n/a	
118	5002172	n/a	0	0	n/a	N	0	111000	1564	949	0.53	46.6	222	65532	1564	n/a	68	1516	n/a	4884	1544	n/a	22200	1564	n/a	
119	5002418	n/a	0	0	n/a	N	0	000000	152	10.6	0.05	0.55	2.43	6888	152	n/a	68	140	n/a	372	152	n/a	1800	152	n/a	
120	5005703	n/a	0	0	n/a	N	0	000000	208	22.7	0.06	0.17	1.41	12192	208	n/a	52	188	n/a	108	208	n/a	856	208	n/a	
121	5006077	n/a	0	0	n/a	N	0	111000	1500	891	0.55	72.4	273	65144	1500	n/a	64	1456	n/a	6108	1500	n/a	21976	1500	n/a	
122	5008737	n/a	0	0	n/a	N	0	000000	1636	431	0.53	4.91	42.7	28476	1636	n/a	64	1564	n/a	452	1608	n/a	3508	1636	n/a	
123	5008739	n/a	0	0	n/a	N	0	111000	1824	671	0.59	20.4	89.0	40040	1824	n/a	76	1744	n/a	1636	1772	n/a	6792	1824	n/a	
124	5008740	n/a	0	0	n/a	N	0	000000	4804	1432	1.54	57.8	280	43068	4804	n/a	64	4592	n/a	5012	4140	n/a	20736	4512	n/a	
125	5008740	n/a	0	0	n/a	N	0	111000	1676	815	0.58	53.6	249	60776	1676	n/a	72	1612	n/a	5448	1300	n/a	23096	1584	n/a	
126	5008741	n/a	0	0	n/a	N	0	111000	2084	718	0.69	99.8	250	36064	2084	n/a	68	1988	n/a	6156	2084	n/a	14748	2084	n/a	
127	5008743	n/a	0	0	n/a	N	0	000000	3752	1848	1.25	61.2	293	62048	3752	n/a	76	3544	n/a	2460	3660	n/a	10600	3736	n/a	
128	5008743	n/a	0	0	n/a	N	0	101000	2380	1210	0.81	111	383	53820	2380	n/a	76	2288	n/a	7680	2188	n/a	24656	2368	n/a	
129	5009926	n/a	0	0	n/a	N	0	111000	2060	983	0.64	111	353	53532	2060	n/a	64	1912	n/a	8484	2028	n/a	22372	2060	n/a	
130	5013882	n/a	0	0	n/a	N	0	000000	100	6.20	0.02	0.06	0.26	5852	100	n/a	40	96	n/a	76	100	n/a	356	100	n/a	
131	5023024	n/a	0	0	n/a	N	0	111000	1640	962	0.62	96.2	324	61768	1640	n/a	68	1572	n/a	8240	1640	n/a	25020	1640	n/a	
132	5023030	n/a	0	0	n/a	N	0	111000	1820	985	0.65	86.5	349	58080	1820	n/a	80	1704	n/a	6960	1780	n/a	25124	1820	n/a	
133	5023030	n/a	0	0	n/a	N	0	111000	1984	1145	0.67	94.5	401	65532	1984	n/a	64	1872	n/a	7460	1960	n/a	27144	1984	n/a	
134	5023578	n/a	0	0	n/a	N	0	000000	200	16.5	0.04	0.58	3.62	8816	200	n/a	56	172	n/a	348	200	n/a	2024	200	n/a	
135	5023578	n/a	0	0	n/a	N	0	111000	2008	811	0.68	22.1	101	44480	2008	n/a	64	1916	n/a	1856	1768	n/a	8532	1944	n/a	
136	5027065	n/a	0	0	n/a	N	0	000000	144	8.75	0.03	0.03	0.04	5752	144	n/a	44	128	n/a	52	124	n/a	80	104	n/a	
137	5028154	n/a	0	0	n/a	N	0	101000	2264	1258	0.85	234	547	59864	2264	n/a	76	2200	n/a	14476	2264	n/a	29348	2264	n/a	
138	5028156	n/a	0	0	n/a	N	0	111000	1532	969	0.50	26.2	203	65532	1532	n/a	64	1472	n/a	2548	1492	n/a	18268	1528	n/a	
139	5028827	n/a	0	0	n/a	N	0	111000	1720	929	0.60	44.9	254	59652	1720	n/a	72	1668	n/a	3480	1704	n/a	18412	1720	n/a	
